player_name,country,points,position,instagram_followers,youtube_subscribers,tiktok_followers,twitter_followers,wikipedia_views,gender,total_matches,total_wins,total_games_won,total_games_lost,tournaments_played,years_active,avg_round,max_round,matches_3set,avg_dominance,win_rate,game_diff,clutch_rate,wr_early,wr_mid,wr_late,wr_major,wr_p1,wr_p2,unique_partners,partner_loyalty,trajectory_slope,pts_growth,pos_improvement,gender_enc,country_enc,total_social,log_social,log_points,cluster,cluster_gmm,cluster_hier,segment
Cecilie Li Hansen,NOR,5,1009,0.0,0.0,0.0,0.0,0.0,femme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,69,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Maria Siopacha,CYP,5,1009,0.0,0.0,0.0,0.0,0.0,femme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Nathalie Delaplace Grosset,FRA,5,1009,0.0,0.0,0.0,0.0,0.0,femme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,33,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Angela Caro Cantin,ESP,5,1009,0.0,0.0,0.0,0.0,0.0,femme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Maria Zurita Porras,ESP,5,1009,0.0,0.0,0.0,0.0,0.0,femme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Elizabeth Hernandez Silva,MEX,5,1009,0.0,0.0,0.0,0.0,0.0,femme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,64,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Laura Moreno Amor,ESP,5,1009,0.0,0.0,0.0,0.0,0.0,femme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Maria Perez Gavino,IRL,5,1009,0.0,0.0,0.0,0.0,0.0,femme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,47,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Charlotte Atkinson,GBR,5,1009,0.0,0.0,0.0,0.0,0.0,femme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,34,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Matilde Laura,ITA,5,1009,0.0,0.0,0.0,0.0,0.0,femme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,49,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Renata Escobar,ARG,5,1009,0.0,0.0,0.0,0.0,0.0,femme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Amy Flynn,IRL,5,1009,0.0,0.0,0.0,0.0,0.0,femme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,47,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Nadya Syarifah,INA,5,1009,0.0,0.0,0.0,0.0,0.0,femme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Alexandra Fouquet,FRA,5,1009,0.0,0.0,0.0,0.0,0.0,femme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,33,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Julia Gallifa Beltri,ESP,5,1009,0.0,0.0,0.0,0.0,0.0,femme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Elisa Leona Benitez,PHI,5,1009,0.0,0.0,0.0,0.0,0.0,femme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,76,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Daniela Chagay Leiva,CHI,5,1009,0.0,0.0,0.0,0.0,0.0,femme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Laura Gomez Pando,ESP,5,1009,0.0,0.0,0.0,0.0,0.0,femme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Catalina Isaza Brockland,COL,5,1009,0.0,0.0,0.0,0.0,0.0,femme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Emilia Feodorovici,ROU,5,1009,0.0,0.0,0.0,0.0,0.0,femme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,82,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Aspasia Kroustalaki,GRE,5,1009,0.0,0.0,0.0,0.0,0.0,femme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Linlin Zhao,CHN,5,1009,0.0,0.0,0.0,0.0,0.0,femme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Taly Merker,ECU,5,1009,0.0,0.0,0.0,0.0,0.0,femme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,28,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Yasuko Inaoka,JPN,5,1009,0.0,0.0,0.0,0.0,0.0,femme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,52,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Laura DomÃ­nguez Moya,ESP,5,1009,0.0,0.0,0.0,0.0,0.0,femme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Luciana Ingaramo,ARG,5,1009,0.0,0.0,0.0,0.0,0.0,femme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Romina Belda,ESP,5,1009,0.0,0.0,0.0,0.0,0.0,femme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Daisi Oliveira Da Cunha,BRA,5,1009,0.0,0.0,0.0,0.0,0.0,femme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Yanyan Xia,CHN,5,1009,0.0,0.0,0.0,0.0,0.0,femme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Shanyu Jin,CHN,5,1009,0.0,0.0,0.0,0.0,0.0,femme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Margherita Gentile,ITA,5,1009,0.0,0.0,0.0,0.0,0.0,femme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,49,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Jo Waugh,GBR,5,1009,0.0,0.0,0.0,0.0,0.0,femme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,34,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Peach Lucienne Orbe,PHI,5,1009,0.0,0.0,0.0,0.0,0.0,femme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,76,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Milla Blaschke,GER,5,1009,0.0,0.0,0.0,0.0,0.0,femme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,36,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Gabriella Bongiovanni,AUS,5,1009,0.0,0.0,0.0,0.0,0.0,femme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Diyana Miteva,BUL,5,1009,0.0,0.0,0.0,0.0,0.0,femme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Marina Ezzedine,SEN,5,1009,0.0,0.0,0.0,0.0,0.0,femme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,86,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Eliza Bosson,SWE,5,1009,0.0,0.0,0.0,0.0,0.0,femme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,93,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Delphine Francoise,FRA,5,1009,0.0,0.0,0.0,0.0,0.0,femme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,33,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Valentina Osorio Vallana,CHI,5,1009,0.0,0.0,0.0,0.0,0.0,femme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Bianca Ferretti,ITA,5,1009,0.0,0.0,0.0,0.0,0.0,femme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,49,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Lili Ana Maldonado,ESP,5,1009,0.0,0.0,0.0,0.0,0.0,femme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Julie Razafindranaly,FRA,5,1009,0.0,0.0,0.0,0.0,0.0,femme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,33,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Elizabeta Tomic,CRO,5,1009,0.0,0.0,0.0,0.0,0.0,femme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Czarina Howells,AUS,5,1009,0.0,0.0,0.0,0.0,0.0,femme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Nathalia Bedin,BRA,5,1009,0.0,0.0,0.0,0.0,0.0,femme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Emma Eerola,FIN,5,1009,0.0,0.0,0.0,0.0,0.0,femme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Regina Kalimullina,RUS,5,1009,0.0,0.0,0.0,0.0,0.0,femme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,84,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Yingying Huang,CHN,5,1009,0.0,0.0,0.0,0.0,0.0,femme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Alicia Hazzard,GBR,5,1009,0.0,0.0,0.0,0.0,0.0,femme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,34,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Sarah Riise,NOR,5,1009,0.0,0.0,0.0,0.0,0.0,femme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,69,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Lucie Rey,SUI,5,1009,0.0,0.0,0.0,0.0,0.0,femme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,91,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Beatriz Koerich,BRA,5,1009,0.0,0.0,0.0,0.0,0.0,femme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Silvana Campus,ARG,5,1009,0.0,0.0,0.0,0.0,0.0,femme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Janine Koleta,SLO,5,1009,0.0,0.0,0.0,0.0,0.0,femme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,88,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Francisca Danae Lopez Escobar,IRL,5,1009,0.0,0.0,0.0,0.0,0.0,femme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,47,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Ana Paula Ambrozio Becerra,BRA,5,1009,0.0,0.0,0.0,0.0,0.0,femme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Johanne Granger,FRA,5,1009,0.0,0.0,0.0,0.0,0.0,femme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,33,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Aikaterini Stavroulaki,GRE,5,1009,0.0,0.0,0.0,0.0,0.0,femme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Reinata Agnes Sidik,INA,5,1009,0.0,0.0,0.0,0.0,0.0,femme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Agostina Dalmonego,ARG,5,1009,0.0,0.0,0.0,0.0,0.0,femme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Irene Avalle,ITA,5,1009,0.0,0.0,0.0,0.0,0.0,femme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,49,0.0,0.0,1.791759469228055,1,2,3,Newcomers
MaÃ­ra GonÃ§alves,BRA,5,1009,0.0,0.0,0.0,0.0,0.0,femme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Gloria Maria Garcia Vacas,ESP,5,1009,0.0,0.0,0.0,0.0,0.0,femme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Cristiana Carvalho Telles Ferreira,BRA,5,1009,0.0,0.0,0.0,0.0,0.0,femme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Nerea UclÃ©s Aceituno,ESP,5,1009,0.0,0.0,0.0,0.0,0.0,femme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Mariam Alsultan,QAT,5,1009,0.0,0.0,0.0,0.0,0.0,femme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,80,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Fiija Ketonen,FIN,5,1009,0.0,0.0,0.0,0.0,0.0,femme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Pepita Stonor,AUS,5,1009,0.0,0.0,0.0,0.0,0.0,femme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Kanokwan Delelis,THA,5,1009,0.0,0.0,0.0,0.0,0.0,femme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,94,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Jemma Peterswald,AUS,5,1009,0.0,0.0,0.0,0.0,0.0,femme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Anna Wall,FIN,5,1009,0.0,0.0,0.0,0.0,0.0,femme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Ophelie Lefebvre,FRA,5,1009,0.0,0.0,0.0,0.0,0.0,femme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,33,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Laura Raya Capitan,ESP,5,1009,0.0,0.0,0.0,0.0,0.0,femme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Alexia Carlone,ITA,5,1009,0.0,0.0,0.0,0.0,0.0,femme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,49,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Khatia Gogaladze,GEO,5,1009,0.0,0.0,0.0,0.0,0.0,femme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Rachael Goh,MAS,5,1009,0.0,0.0,0.0,0.0,0.0,femme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,62,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Jimena Suarez Garcia,ESP,5,1009,0.0,0.0,0.0,0.0,0.0,femme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Leire Flores Santana,ESP,5,1009,0.0,0.0,0.0,0.0,0.0,femme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Joanne Ward,GBR,5,1009,0.0,0.0,0.0,0.0,0.0,femme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,34,0.0,0.0,1.791759469228055,1,2,3,Newcomers
